img1,img2,img1_folder,img1_feature_path,img2_folder,img2_feature_path,cosine_similarity
data\2\169.png,data\7\334.png,1,demo/pair/2_7\data_2_169.npy,2,demo/pair/2_7\data_7_334.npy,0.3016241192817688
data\2\169.png,data\7\383.png,1,demo/pair/2_7\data_2_169.npy,2,demo/pair/2_7\data_7_383.npy,0.25547564029693604
data\2\169.png,data\7\301.png,1,demo/pair/2_7\data_2_169.npy,2,demo/pair/2_7\data_7_301.npy,0.2820684015750885
data\2\169.png,data\7\249.png,1,demo/pair/2_7\data_2_169.npy,2,demo/pair/2_7\data_7_249.npy,0.20174500346183777
data\2\169.png,data\7\271.png,1,demo/pair/2_7\data_2_169.npy,2,demo/pair/2_7\data_7_271.npy,0.23679767549037933
data\2\195.png,data\7\334.png,1,demo/pair/2_7\data_2_195.npy,2,demo/pair/2_7\data_7_334.npy,0.3187238872051239
data\2\195.png,data\7\383.png,1,demo/pair/2_7\data_2_195.npy,2,demo/pair/2_7\data_7_383.npy,0.30731937289237976
data\2\195.png,data\7\301.png,1,demo/pair/2_7\data_2_195.npy,2,demo/pair/2_7\data_7_301.npy,0.30481916666030884
data\2\195.png,data\7\249.png,1,demo/pair/2_7\data_2_195.npy,2,demo/pair/2_7\data_7_249.npy,0.21855990588665009
data\2\195.png,data\7\271.png,1,demo/pair/2_7\data_2_195.npy,2,demo/pair/2_7\data_7_271.npy,0.26332423090934753
data\2\160.png,data\7\334.png,1,demo/pair/2_7\data_2_160.npy,2,demo/pair/2_7\data_7_334.npy,0.29210442304611206
data\2\160.png,data\7\383.png,1,demo/pair/2_7\data_2_160.npy,2,demo/pair/2_7\data_7_383.npy,0.2514445185661316
data\2\160.png,data\7\301.png,1,demo/pair/2_7\data_2_160.npy,2,demo/pair/2_7\data_7_301.npy,0.27253881096839905
data\2\160.png,data\7\249.png,1,demo/pair/2_7\data_2_160.npy,2,demo/pair/2_7\data_7_249.npy,0.20828279852867126
data\2\160.png,data\7\271.png,1,demo/pair/2_7\data_2_160.npy,2,demo/pair/2_7\data_7_271.npy,0.2160753607749939
data\2\222.png,data\7\334.png,1,demo/pair/2_7\data_2_222.npy,2,demo/pair/2_7\data_7_334.npy,0.3686109781265259
data\2\222.png,data\7\383.png,1,demo/pair/2_7\data_2_222.npy,2,demo/pair/2_7\data_7_383.npy,0.3552754521369934
data\2\222.png,data\7\301.png,1,demo/pair/2_7\data_2_222.npy,2,demo/pair/2_7\data_7_301.npy,0.3491307199001312
data\2\222.png,data\7\249.png,1,demo/pair/2_7\data_2_222.npy,2,demo/pair/2_7\data_7_249.npy,0.2807166874408722
data\2\222.png,data\7\271.png,1,demo/pair/2_7\data_2_222.npy,2,demo/pair/2_7\data_7_271.npy,0.295745849609375
data\2\138.png,data\7\334.png,1,demo/pair/2_7\data_2_138.npy,2,demo/pair/2_7\data_7_334.npy,0.3056378960609436
data\2\138.png,data\7\383.png,1,demo/pair/2_7\data_2_138.npy,2,demo/pair/2_7\data_7_383.npy,0.25307613611221313
data\2\138.png,data\7\301.png,1,demo/pair/2_7\data_2_138.npy,2,demo/pair/2_7\data_7_301.npy,0.2775222659111023
data\2\138.png,data\7\249.png,1,demo/pair/2_7\data_2_138.npy,2,demo/pair/2_7\data_7_249.npy,0.2190961241722107
data\2\138.png,data\7\271.png,1,demo/pair/2_7\data_2_138.npy,2,demo/pair/2_7\data_7_271.npy,0.23499621450901031
